giphyswr-l4q8nLruE1LPGIuL6	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8nLruE1LPGIuL6	female • urinate • urinate female	http://media.giphy.com/media/l4q8nLruE1LPGIuL6/giphy.gif
giphyswr-d3YRnnL06NYRxCi4	http://giphy.com/gifs/signwithrobert-sign-with-robert-d3YRnnL06NYRxCi4	cpr	http://media.giphy.com/media/d3YRnnL06NYRxCi4/giphy.gif
giphyswr-l4q8iEeAeU7nTGIq4	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8iEeAeU7nTGIq4	choking	http://media.giphy.com/media/l4q8iEeAeU7nTGIq4/giphy.gif
giphyswr-l4q8fiQ9ZyeGmPa3m	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8fiQ9ZyeGmPa3m	sick	http://media.giphy.com/media/l4q8fiQ9ZyeGmPa3m/giphy.gif
giphyswr-l4q80z8OOl7KA6FQQ	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q80z8OOl7KA6FQQ	swollen arm	http://media.giphy.com/media/l4q80z8OOl7KA6FQQ/giphy.gif
giphyswr-26DOA1QmhiJC4DcSQ	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOA1QmhiJC4DcSQ	bloody nose	http://media.giphy.com/media/26DOA1QmhiJC4DcSQ/giphy.gif
giphyswr-l4q88nfCo5ipr79Ly	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q88nfCo5ipr79Ly	sick	http://media.giphy.com/media/l4q88nfCo5ipr79Ly/giphy.gif
giphyswr-26DOMIFuQMlhmuSeQ	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOMIFuQMlhmuSeQ	alive	http://media.giphy.com/media/26DOMIFuQMlhmuSeQ/giphy.gif
giphyswr-26DOPYqBDOZNfsoH6	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOPYqBDOZNfsoH6	allergic	http://media.giphy.com/media/26DOPYqBDOZNfsoH6/giphy.gif
giphyswr-26DOxzk67dwJN1nUI	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOxzk67dwJN1nUI	amputation • arm amputation	http://media.giphy.com/media/26DOxzk67dwJN1nUI/giphy.gif
giphyswr-26DOMxDhzBIet0Y6c	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOMxDhzBIet0Y6c	dead	http://media.giphy.com/media/26DOMxDhzBIet0Y6c/giphy.gif
giphyswr-26DOEXclKmFts35rq	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOEXclKmFts35rq	heimlich maneuver	http://media.giphy.com/media/26DOEXclKmFts35rq/giphy.gif
giphyswr-l4q8aA3ybujJZCeFq	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8aA3ybujJZCeFq	mouth to mouth • mouth to mouth resuscitation	http://media.giphy.com/media/l4q8aA3ybujJZCeFq/giphy.gif
giphyswr-26DOHncGKtuyKLm24	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOHncGKtuyKLm24	bone	http://media.giphy.com/media/26DOHncGKtuyKLm24/giphy.gif
giphyswr-l4q8b4D98IPyMkZSo	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8b4D98IPyMkZSo	breathing	http://media.giphy.com/media/l4q8b4D98IPyMkZSo/giphy.gif
giphyswr-l4q7ZshrxI2sCh84g	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q7ZshrxI2sCh84g	bandage	http://media.giphy.com/media/l4q7ZshrxI2sCh84g/giphy.gif
giphyswr-l4q8jmt2j8ckAF3Lq	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8jmt2j8ckAF3Lq	cut leg	http://media.giphy.com/media/l4q8jmt2j8ckAF3Lq/giphy.gif
giphyswr-l4q7ZfuN7w9YeXYKA	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q7ZfuN7w9YeXYKA	lost	http://media.giphy.com/media/l4q7ZfuN7w9YeXYKA/giphy.gif
giphyswr-26DOPbWV5gV30FZTy	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOPbWV5gV30FZTy	poison	http://media.giphy.com/media/26DOPbWV5gV30FZTy/giphy.gif
giphyswr-26DOtNnaZuvgS5wTS	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOtNnaZuvgS5wTS	water	http://media.giphy.com/media/26DOtNnaZuvgS5wTS/giphy.gif
giphyswr-d3YSiMoQP737kQuY	http://giphy.com/gifs/signwithrobert-sign-with-robert-d3YSiMoQP737kQuY	flashlight	http://media.giphy.com/media/d3YSiMoQP737kQuY/giphy.gif
giphyswr-26DOtLVBDesaOnTJm	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOtLVBDesaOnTJm	food	http://media.giphy.com/media/26DOtLVBDesaOnTJm/giphy.gif
giphyswr-26DOFpOQFbC7yDGdG	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOFpOQFbC7yDGdG	survive	http://media.giphy.com/media/26DOFpOQFbC7yDGdG/giphy.gif
giphyswr-26DOPwljShUtnO0OA	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOPwljShUtnO0OA		http://media.giphy.com/media/26DOPwljShUtnO0OA/giphy.gif
giphyswr-l4q8nNQ6nTa6TTV0A	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8nNQ6nTa6TTV0A	shelter	http://media.giphy.com/media/l4q8nNQ6nTa6TTV0A/giphy.gif
giphyswr-26DOuRXMUuJPkpn5m	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOuRXMUuJPkpn5m	football • coach • football coach	http://media.giphy.com/media/26DOuRXMUuJPkpn5m/giphy.gif
giphyswr-d3YRSB6uyxSBFYPK	http://giphy.com/gifs/signwithrobert-sign-with-robert-d3YRSB6uyxSBFYPK		http://media.giphy.com/media/d3YRSB6uyxSBFYPK/giphy.gif
giphyswr-l4q8cQVtb2VaHQuek	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8cQVtb2VaHQuek	strike	http://media.giphy.com/media/l4q8cQVtb2VaHQuek/giphy.gif
giphyswr-d3YQHC0lbpgPAzzG	http://giphy.com/gifs/signwithrobert-sign-with-robert-d3YQHC0lbpgPAzzG		http://media.giphy.com/media/d3YQHC0lbpgPAzzG/giphy.gif
giphyswr-l4q7Zo6Ai3tdI1x2E	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q7Zo6Ai3tdI1x2E		http://media.giphy.com/media/l4q7Zo6Ai3tdI1x2E/giphy.gif
giphyswr-l4q8odnUxcHtYmDKg	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8odnUxcHtYmDKg		http://media.giphy.com/media/l4q8odnUxcHtYmDKg/giphy.gif
giphyswr-l4q8ojrzefiOgbp0Q	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8ojrzefiOgbp0Q		http://media.giphy.com/media/l4q8ojrzefiOgbp0Q/giphy.gif
giphyswr-l4q8a9ySoA9c6KUec	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8a9ySoA9c6KUec		http://media.giphy.com/media/l4q8a9ySoA9c6KUec/giphy.gif
giphyswr-l4q7UoYyCqj1ALghW	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q7UoYyCqj1ALghW		http://media.giphy.com/media/l4q7UoYyCqj1ALghW/giphy.gif
giphyswr-26DOpqfEhd1dAg7x6	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOpqfEhd1dAg7x6	team	http://media.giphy.com/media/26DOpqfEhd1dAg7x6/giphy.gif
giphyswr-26DOCgpLeDMGdkzcs	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOCgpLeDMGdkzcs		http://media.giphy.com/media/26DOCgpLeDMGdkzcs/giphy.gif
giphyswr-26DOJA4sSH9B5AcXS	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOJA4sSH9B5AcXS		http://media.giphy.com/media/26DOJA4sSH9B5AcXS/giphy.gif
giphyswr-l4q869Xy0wSE17P3y	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q869Xy0wSE17P3y	competition	http://media.giphy.com/media/l4q869Xy0wSE17P3y/giphy.gif
giphyswr-d3YRSCJoQSveWNDq	http://giphy.com/gifs/signwithrobert-sign-with-robert-d3YRSCJoQSveWNDq		http://media.giphy.com/media/d3YRSCJoQSveWNDq/giphy.gif
giphyswr-l4q8ohsryaSGEKmdO	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8ohsryaSGEKmdO		http://media.giphy.com/media/l4q8ohsryaSGEKmdO/giphy.gif
giphyswr-l4q83kFo0iQhmsxpe	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q83kFo0iQhmsxpe		http://media.giphy.com/media/l4q83kFo0iQhmsxpe/giphy.gif
giphyswr-26DOKofJeD84sS8fK	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOKofJeD84sS8fK	defeat	http://media.giphy.com/media/26DOKofJeD84sS8fK/giphy.gif
giphyswr-l4q87gRxCUnF3Lnq0	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q87gRxCUnF3Lnq0		http://media.giphy.com/media/l4q87gRxCUnF3Lnq0/giphy.gif
giphyswr-26DOw2Hwso0aJovny	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOw2Hwso0aJovny		http://media.giphy.com/media/26DOw2Hwso0aJovny/giphy.gif
giphyswr-l4q8pYHEdYAACgn5e	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8pYHEdYAACgn5e		http://media.giphy.com/media/l4q8pYHEdYAACgn5e/giphy.gif
giphyswr-l4q89LlM5HMREOHHq	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q89LlM5HMREOHHq		http://media.giphy.com/media/l4q89LlM5HMREOHHq/giphy.gif
giphyswr-l4q8ftJBSlcDEuCWI	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8ftJBSlcDEuCWI		http://media.giphy.com/media/l4q8ftJBSlcDEuCWI/giphy.gif
giphyswr-26DOMvZTRzWSObnUc	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOMvZTRzWSObnUc		http://media.giphy.com/media/26DOMvZTRzWSObnUc/giphy.gif
giphyswr-26DOzFZfDMnYRzuJG	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOzFZfDMnYRzuJG	receiver football • football receiver	http://media.giphy.com/media/26DOzFZfDMnYRzuJG/giphy.gif
giphyswr-l4q7X9WikgtfBKmCQ	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q7X9WikgtfBKmCQ	jump	http://media.giphy.com/media/l4q7X9WikgtfBKmCQ/giphy.gif
giphyswr-l4q7ZOSUx6lIO2IiA	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q7ZOSUx6lIO2IiA		http://media.giphy.com/media/l4q7ZOSUx6lIO2IiA/giphy.gif
giphyswr-26DOvyc9qLe7nGZs4	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOvyc9qLe7nGZs4		http://media.giphy.com/media/26DOvyc9qLe7nGZs4/giphy.gif
giphyswr-26DOHwgI9h31a54uk	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOHwgI9h31a54uk		http://media.giphy.com/media/26DOHwgI9h31a54uk/giphy.gif
giphyswr-26DOHnMrpizLQ04wg	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOHnMrpizLQ04wg		http://media.giphy.com/media/26DOHnMrpizLQ04wg/giphy.gif
giphyswr-26DOtCCpsCH4YL5i8	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOtCCpsCH4YL5i8	lucky	http://media.giphy.com/media/26DOtCCpsCH4YL5i8/giphy.gif
giphyswr-l4q8g1YYUeilAQwgw	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8g1YYUeilAQwgw	pitcher • pitcher baseball	http://media.giphy.com/media/l4q8g1YYUeilAQwgw/giphy.gif
giphyswr-26DOD8Swx0bBWGXrq	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOD8Swx0bBWGXrq	good luck	http://media.giphy.com/media/26DOD8Swx0bBWGXrq/giphy.gif
giphyswr-26DOD6Cmpx6kqVJoA	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOD6Cmpx6kqVJoA	good • good job • good game	http://media.giphy.com/media/26DOD6Cmpx6kqVJoA/giphy.gif
giphyswr-l4q8dBvvyF1KuHB3G	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8dBvvyF1KuHB3G	champion • champ	http://media.giphy.com/media/l4q8dBvvyF1KuHB3G/giphy.gif
giphyswr-l4q8lgln3Z63aOfp6	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8lgln3Z63aOfp6	stadium	http://media.giphy.com/media/l4q8lgln3Z63aOfp6/giphy.gif
giphyswr-d3YRDJz3IWdyzk7m	http://giphy.com/gifs/signwithrobert-sign-with-robert-d3YRDJz3IWdyzk7m	point	http://media.giphy.com/media/d3YRDJz3IWdyzk7m/giphy.gif
giphyswr-d3YRWVWfaNQ43xLO	http://giphy.com/gifs/signwithrobert-sign-with-robert-d3YRWVWfaNQ43xLO		http://media.giphy.com/media/d3YRWVWfaNQ43xLO/giphy.gif
giphyswr-26DOz6Dd9sEnCzqKc	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOz6Dd9sEnCzqKc		http://media.giphy.com/media/26DOz6Dd9sEnCzqKc/giphy.gif
giphyswr-l4q834y4zE5bXxVvi	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q834y4zE5bXxVvi	goalie	http://media.giphy.com/media/l4q834y4zE5bXxVvi/giphy.gif
giphyswr-26DOPtNDmX6AaIb0k	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOPtNDmX6AaIb0k	home run	http://media.giphy.com/media/26DOPtNDmX6AaIb0k/giphy.gif
giphyswr-26DOOaPkD5N39jbmE	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOOaPkD5N39jbmE		http://media.giphy.com/media/26DOOaPkD5N39jbmE/giphy.gif
giphyswr-l4q88MvtGZY8bsUMM	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q88MvtGZY8bsUMM	foul	http://media.giphy.com/media/l4q88MvtGZY8bsUMM/giphy.gif
giphyswr-l4q8rvOsEp2v0x6wg	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8rvOsEp2v0x6wg		http://media.giphy.com/media/l4q8rvOsEp2v0x6wg/giphy.gif
giphyswr-26DOrGeeswlKnLOQE	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOrGeeswlKnLOQE		http://media.giphy.com/media/26DOrGeeswlKnLOQE/giphy.gif
giphyswr-l4q8dWaNNZSaV2GJO	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8dWaNNZSaV2GJO		http://media.giphy.com/media/l4q8dWaNNZSaV2GJO/giphy.gif
giphyswr-l4q7XfWm316gAsXYI	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q7XfWm316gAsXYI	cheer	http://media.giphy.com/media/l4q7XfWm316gAsXYI/giphy.gif
giphyswr-26DOIplmEmpvB87mw	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOIplmEmpvB87mw	close call	http://media.giphy.com/media/26DOIplmEmpvB87mw/giphy.gif
giphyswr-26DOIHqmVNWJ2WBrO	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOIHqmVNWJ2WBrO		http://media.giphy.com/media/26DOIHqmVNWJ2WBrO/giphy.gif
giphyswr-26DOtpHNo2tJcUA7u	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOtpHNo2tJcUA7u	win	http://media.giphy.com/media/26DOtpHNo2tJcUA7u/giphy.gif
giphyswr-l4q8t2M3rhSiQtMpq	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8t2M3rhSiQtMpq		http://media.giphy.com/media/l4q8t2M3rhSiQtMpq/giphy.gif
giphyswr-26DOyFBB6sZfRfiak	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOyFBB6sZfRfiak	sports	http://media.giphy.com/media/26DOyFBB6sZfRfiak/giphy.gif
giphyswr-l4q8791n5riDfNKEg	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8791n5riDfNKEg	win	http://media.giphy.com/media/l4q8791n5riDfNKEg/giphy.gif
giphyswr-26DOHoCf8fnMrGDUQ	http://giphy.com/gifs/signwithrobert-26DOHoCf8fnMrGDUQ	determined	http://media.giphy.com/media/26DOHoCf8fnMrGDUQ/giphy.gif
giphyswr-l4q8is5h72szZ3wha	http://giphy.com/gifs/signwithrobert-l4q8is5h72szZ3wha	cool	http://media.giphy.com/media/l4q8is5h72szZ3wha/giphy.gif
giphyswr-l4q7Yw5UC0d44yLOU	http://giphy.com/gifs/signwithrobert-l4q7Yw5UC0d44yLOU	empty	http://media.giphy.com/media/l4q7Yw5UC0d44yLOU/giphy.gif
giphyswr-26DOFO2jevGmx7y9O	http://giphy.com/gifs/signwithrobert-26DOFO2jevGmx7y9O	distracted	http://media.giphy.com/media/26DOFO2jevGmx7y9O/giphy.gif
giphyswr-26DOxOvVSSc1x8HzG	http://giphy.com/gifs/26DOxOvVSSc1x8HzG	isolated	http://media.giphy.com/media/26DOxOvVSSc1x8HzG/giphy.gif
giphyswr-26DOp3wIryqgrE6ZO	http://giphy.com/gifs/26DOp3wIryqgrE6ZO	foolish	http://media.giphy.com/media/26DOp3wIryqgrE6ZO/giphy.gif
