hs-archery	http://www.handspeak.com/word/list/index.php?abc=ar&id=4508	archery
hs-area	http://www.handspeak.com/word/list/index.php?abc=ar&id=3180	area
hs-Argentina	http://www.handspeak.com/word/list/index.php?abc=ar&id=2657	Argentina
hs-argh--exclamation-	http://www.handspeak.com/word/list/index.php?abc=ar&id=6621	argh (exclamation)
hs-argue	http://www.handspeak.com/word/list/index.php?abc=ar&id=104	argue
hs-arid	http://www.handspeak.com/word/list/index.php?abc=ar&id=6817	arid
hs-arise	http://www.handspeak.com/word/list/index.php?abc=ar&id=916	arise
hs-Arizona	http://www.handspeak.com/word/list/index.php?abc=ar&id=6472	Arizona
hs-ark	http://www.handspeak.com/word/list/index.php?abc=ar&id=6967	ark
hs-arm	http://www.handspeak.com/word/list/index.php?abc=ar&id=105	arm
hs-armadillo	http://www.handspeak.com/word/list/index.php?abc=ar&id=106	armadillo
hs-army	http://www.handspeak.com/word/list/index.php?abc=ar&id=107	army
hs-army-tank	http://www.handspeak.com/word/list/index.php?abc=ar&id=4978	army tank
hs-around	http://www.handspeak.com/word/list/index.php?abc=ar&id=108	around
hs-arrange	http://www.handspeak.com/word/list/index.php?abc=ar&id=3806	arrange
hs-arranged-marriage	http://www.handspeak.com/word/list/index.php?abc=ar&id=2518	arranged marriage
hs-arrest	http://www.handspeak.com/word/list/index.php?abc=ar&id=110	arrest
hs-arrival-time	http://www.handspeak.com/word/list/index.php?abc=ar&id=5794	arrival time
hs-arrive	http://www.handspeak.com/word/list/index.php?abc=ar&id=113	arrive
hs-arrogant	http://www.handspeak.com/word/list/index.php?abc=ar&id=454	arrogant
hs-arsenic	http://www.handspeak.com/word/list/index.php?abc=ar&id=6966	arsenic
hs-arson	http://www.handspeak.com/word/list/index.php?abc=ar&id=3317	arson
hs-art	http://www.handspeak.com/word/list/index.php?abc=ar&id=114	art
hs-art-gallery	http://www.handspeak.com/word/list/index.php?abc=ar&id=5660	art gallery
hs-art-history	http://www.handspeak.com/word/list/index.php?abc=ar&id=6816	art history
hs-article	http://www.handspeak.com/word/list/index.php?abc=ar&id=116	article
hs-articulate	http://www.handspeak.com/word/list/index.php?abc=ar&id=3969	articulate
hs-artificial	http://www.handspeak.com/word/list/index.php?abc=ar&id=6121	artificial
hs-artist	http://www.handspeak.com/word/list/index.php?abc=ar&id=3840	artist
hs-as	http://www.handspeak.com/word/list/index.php?abc=ar&id=173	as
hs-ascension	http://www.handspeak.com/word/list/index.php?abc=ar&id=4999	ascension
hs-ash-blonde	http://www.handspeak.com/word/list/index.php?abc=ar&id=3848	ash blonde
hs-ashamed	http://www.handspeak.com/word/list/index.php?abc=ar&id=6122	ashamed
hs-Asia	http://www.handspeak.com/word/list/index.php?abc=ar&id=2491	Asia
hs-ask	http://www.handspeak.com/word/list/index.php?abc=ar&id=117	ask
hs-ask-around	http://www.handspeak.com/word/list/index.php?abc=ar&id=5513	ask around
hs-ask-away	http://www.handspeak.com/word/list/index.php?abc=ar&id=118	ask away
hs-ask-for-it	http://www.handspeak.com/word/list/index.php?abc=ar&id=2722	ask for it
